9821402760749056,2010-12-01 04:09:39 +0000,Late night coding...,
9781077052760064,2010-12-01 01:29:25 +0000,RT @gowalla: One more thing: not trying to run your life or anything, but make sure ur phone's charged by 10AM CST. http://bit.ly/id0hvY,
9781065694584832,2010-12-01 01:29:22 +0000,RT @gowalla: T'was the night before Christmas (kinda) and all through the house, we were finishing up something amazing for you...,
9767426954625025,2010-12-01 00:35:10 +0000,I really like Reeder for Mac...,
9766875638538240,2010-12-01 00:32:59 +0000,RT @reederapp: Reeder for Mac 1.0 Draft 1 is now available at @madeatgloria http://madeatgloria.com/brewery,
9389981776740353,2010-11-29 23:35:20 +0000,@kevinrose I think you broke the site,
9351906560315392,2010-11-29 21:04:02 +0000,@Squarespace ME!,
9050228845969408,2010-11-29 01:05:17 +0000,Cityline http://instagr.am/p/Zl4f/,
9049822640214016,2010-11-29 01:03:40 +0000,Love Park http://instagr.am/p/Zl1o/,
9043334542659584,2010-11-29 00:37:53 +0000,iPod Color http://instagr.am/p/ZlB9/,
9033137728262144,2010-11-28 23:57:22 +0000,@misecia and hopefully the new info is about swift :),
9026819562934272,2010-11-28 23:32:16 +0000,@misecia Are there still beta spots available?,
8994424772108288,2010-11-28 21:23:32 +0000,RT @mikeyk: ~@MomentoApp is one gorgeous, gorgeous app. Highly recommend.,
8953397914898432,2010-11-28 18:40:31 +0000,RT @macstoriesnet: How To Turn Your iPhone and iPad Into AirPlay Speakers http://mcstr.net/gOkE0E,
8950431640199168,2010-11-28 18:28:43 +0000,@rnbws @cjkonecnik The icons weren't "stolen".It started here http://drbl.in/nIb, @addisonkowalski (cont) http://tl.gd/771cbk,
8947212813860865,2010-11-28 18:15:56 +0000,#NowPlaying When You Were Young by The Killers,
8945496051683329,2010-11-28 18:09:07 +0000,@hendo13 Silly Canadian :D lol http://bit.ly/dIW5Y8,
8944951811383296,2010-11-28 18:06:57 +0000,@hendo13 I know! Its one of my favorite apps now :D,
8944490039476224,2010-11-28 18:05:07 +0000,Check out this awesome app http://bit.ly/7LP6Lp... Definitely worth the money!,
8942817594314752,2010-11-28 17:58:28 +0000,....and add me on #Gamecenter: cxd1207,
8942645753683968,2010-11-28 17:57:47 +0000,Anyone play Restaurant Story? If so you should add me as a neighbor :D Storm8 id is: cxd1207,
8938805876752386,2010-11-28 17:42:32 +0000,If you missed it last night, check out @chirpitapp's new website http://bit.ly/f4os22,
