53647345488887809,2011-04-01 02:38:18 +0000,@gowalla How do you become part of STE?,
53642368846540802,2011-04-01 02:18:32 +0000,@MathieuWhite The screenshots you posted so far on dribbble are beautiful! I'd keep it,
53642104307589121,2011-04-01 02:17:28 +0000,@MathieuWhite If the custom is as good as Task Eater, than yes!,
53639185957007360,2011-04-01 02:05:53 +0000,Really getting used to this reverse scrolling! Definitely give it a try (It will feel weird the first time) http://t.co/rK0C4Bd,http://blog.pilotmoon.com/post/4041089648/scroll-reverser-get-in-practice-for-lion
53635480339750912,2011-04-01 01:51:09 +0000,@instagram When are we getting a UI revamp?,
53590930799853568,2011-03-31 22:54:08 +0000,Awesome! “@9to5mac: Get Ready for Lion’s Backwards #Scrolling with Scroll Reverser http://t.co/S7nHuNZ #tipsandtricks #macosxlion”,http://goo.gl/fb/fACs9
53571176957616128,2011-03-31 21:35:38 +0000,@hendo13 Question for you.... check your dm,
53551380216029184,2011-03-31 20:16:58 +0000,RT @maxvoltar: So awesome, so useless. http://j.mp/f1pY21

WANT!,
53537817191653376,2011-03-31 19:23:04 +0000,Tapworthy http://instagr.am/p/CtJIe/,
53535731037110272,2011-03-31 19:14:47 +0000,YESSSSS  http://t.co/yaQL7Dt,http://twitpic.com/4fek32
53424804031774720,2011-03-31 11:54:00 +0000,RT @getcloudapp: We think you should follow @tweetbot.,
53424754794823680,2011-03-31 11:53:48 +0000,RT @maxvoltar: I suggest you follow @tweetbot.,
53283189036290049,2011-03-31 02:31:16 +0000,RT @tweetbot: Thanks for following! The wait shouldn't be too much longer. Also, beware of my imposter (same name) in the app store!,
53280572864344064,2011-03-31 02:20:53 +0000,What an awesome diggnation this week! @kevinrose,
53278258921353216,2011-03-31 02:11:41 +0000,@hendo13 @tweetbot :DDDDD,
53278173709873152,2011-03-31 02:11:21 +0000,OMG! OMG! @tweetbot,
53277335075557376,2011-03-31 02:08:01 +0000,RT @tweetbot: Tweet tweet!,
53251446245830657,2011-03-31 00:25:08 +0000,"Difetto HD - WinterBoard" by @JacksonDuke - http://drbl.in/140487,
53222302736842752,2011-03-30 22:29:20 +0000,RT @viticci: BREAKING: Apple Posts Mac OS X Lion Developer Preview 2 http://t.co/cB3C87a,http://mcstr.net/g5iY87
53220068372385792,2011-03-30 22:20:27 +0000,@MacTyler Any update about Tea app approval?,
53219996771430400,2011-03-30 22:20:10 +0000,@AndreeBlixt Where do you get your photoshop textures from?,
53219496441294849,2011-03-30 22:18:11 +0000,RT @viticci: Can't wait - Photoshop For iPad To Be Updated With Support For Layers http://t.co/7PIL3KW,http://mcstr.net/h8H4aG
53219043150270464,2011-03-30 22:16:23 +0000,RT @viticci: BOOM: Apple Releases Lion Developer Preview Update 1 http://t.co/SvIFNFS,http://mcstr.net/fz2B4f
53183282648592384,2011-03-30 19:54:17 +0000,Nice post about broken iOS icons http://t.co/D8VKHem,http://mrgan.tumblr.com/post/4213859594/broken-ios-icons
53166180181094400,2011-03-30 18:46:19 +0000,Just posted a photo http://instagr.am/p/CrY93/,
52909358517993472,2011-03-30 01:45:48 +0000,Is the I &lt;3 Analog FX Pack in Camera+ worth the .99cents?,
52867658743427074,2011-03-29 23:00:06 +0000,@hendo13 Hahaha I didn't see it, just saw the commercial,
52867328739770368,2011-03-29 22:58:48 +0000,Exclusive pre-launch invites for the all new Fab.com design website. Register using this link: http://fab.com/dntr8m-t @fab,
52865139912880128,2011-03-29 22:50:06 +0000,@hendo13 Battle: Los Angeles?,
52864795388551169,2011-03-29 22:48:44 +0000,I want the @WeekdayApp now! /cc @RasmusNielsen,
52853799596986368,2011-03-29 22:05:02 +0000,Tim Van Damme | .net http://t.co/zdksuDU,http://www.netmagazine.com/interviews/question-answer/tim-van-damme
52844708153655296,2011-03-29 21:28:54 +0000,@iconmaster Yeah, It didn't appear in updates but when i searched for gowalla it was there,
52844468449198080,2011-03-29 21:27:57 +0000,@iconmaster Did the update get approved yet?,
52834016126185472,2011-03-29 20:46:25 +0000,@_rsully I NEEEDDD ITT NAUWWWWW!!!!!! lol,
52832835324755969,2011-03-29 20:41:44 +0000,@_rsully Any update on when betas will go out for @getimapp?,
52817799831236609,2011-03-29 19:41:59 +0000,@NateBoat That Things icon is from http://t.co/CLWt48e,http://culturedcode.com/beta/
52701527797805057,2011-03-29 11:59:58 +0000,Morning http://instagr.am/p/CpNrx/,
52554212214710272,2011-03-29 02:14:35 +0000,My cloud app link to the Tweetbot photo (http://t.co/1fFyDdF) got 154 hits in 11 minutes!,http://cl.ly/5Zh2
52553904554127360,2011-03-29 02:13:21 +0000,@hendo13 It's so funny how an app can make everyone go so crazy. Someone mentions Tweetbot, where where? lol,
52553547459465217,2011-03-29 02:11:56 +0000,@hendo13 I'm excited for Swift by @misecia too http://t.co/beL9EAh,http://twitpic.com/4eh0wj
52553124291936256,2011-03-29 02:10:15 +0000,I saved the picture of Tweetbot to my desktop just incase it got deleted :DD,
52552613073403904,2011-03-29 02:08:13 +0000,@plinske lol I deleted the twitter account just add the website http://t.co/l0cXAAT,http://chirpitapp.tk/
52552414171107328,2011-03-29 02:07:26 +0000,@hendo13 I can't wait!,
52551924297371650,2011-03-29 02:05:29 +0000,@hendo13 http://t.co/1fFyDdF,http://cl.ly/5Zh2
52551279481864192,2011-03-29 02:02:56 +0000,If anyone missed this, @gruber tweeted a picture of Tweetbot from @tapbots @markjardine http://t.co/1fFyDdF,http://cl.ly/5Zh2
52550915516932096,2011-03-29 02:01:29 +0000,@plinske No lol! I wish! It's an app I designed and developed http://t.co/Zj5e1JR It's only gonna be in the app store 10 more days,http://chirpitapp.cdgraphics.me/
52547424551571456,2011-03-29 01:47:36 +0000,@plinske Check out @everydayapp!,
52547113086763008,2011-03-29 01:46:22 +0000,@plinske same!,
52546478094295040,2011-03-29 01:43:51 +0000,@plinske the wallpaper looks familiar lol and i just don't use camera+ as my main camera app because it doesn't shoot video,
52545112663793664,2011-03-29 01:38:25 +0000,@plinske hahah awesome lol!,
52544620546109440,2011-03-29 01:36:28 +0000,New @homescreen http://t.co/D9jnsBI with new link for my second page! DIRECT: http://t.co/bMCS27B,http://cl.ly/4i7n,http://cl.ly/5Zlt
52544105934364672,2011-03-29 01:34:25 +0000,@plinske Added a link to the page!,
52537499452575745,2011-03-29 01:08:10 +0000,@viticci CAMERA+,
52522540651909120,2011-03-29 00:08:44 +0000,#soundtracking "Where Is the Love?" by The Black Eyed Peas & Justin Timberlake ♫ http://sdtk.fm/hJC89A,
52521450028023810,2011-03-29 00:04:24 +0000,Trying out a new custom @eightbit twitter icon,
52513232597958656,2011-03-28 23:31:44 +0000,I want @grooveshark on my iPhone sooooooooooooooooo bad,
52512516194050049,2011-03-28 23:28:54 +0000,WWDC2011 http://instagr.am/p/CoXRG/,
52507083265949697,2011-03-28 23:07:18 +0000,RT @viticci: Maybe it's time for Apple to consider international WWDCs / bigger venue in the US? 10 hours is absurd.,
52506900356542464,2011-03-28 23:06:35 +0000,@everydayapp Will music be added to the next version?,
52506326110175232,2011-03-28 23:04:18 +0000,.@everydayapp Cool feature... When you get to 10 pictures and play them, it loops them to see your progress!,
52505218902007809,2011-03-28 22:59:54 +0000,RT @viticci: It took 8 days for WWDC to sell out last year. This year? 10 hours http://t.co/KQQsGMy,http://www.macstories.net/news/wwdc-sold-out-in-less-than-10-hours/
52503822198771712,2011-03-28 22:54:21 +0000,Wow! WWDC already sold out!,
52493450326708225,2011-03-28 22:13:08 +0000,@DavidDiFranco When will the videos be up?,
52470161936105472,2011-03-28 20:40:36 +0000,RT @GordonHughes: WWDC 2011 logo wallpaper for iPhone 4 - redux!

 http://twitpic.com/4edycp (preview)

http://db.tt/BPYUgHO (.png on Dr ...,
52451827316297728,2011-03-28 19:27:44 +0000,Green http://instagr.am/p/CoEXM/,
